race_date,country,venue,race_no,race_name,distance,race_class,going,horse_name,finish_pos,win_odds,win_odds_decimal,jockey,trainer,weight,draw,margin,finish_time,horse_no
2026-08-05,UK,Pontefract,6,Napoleons Casino Bradford Handicap (GBBPlus Race),2m1f,Class 4,Yielding,Sand Art,14,10/1,11.0,,,,0,,,0
2026-08-05,UK,Pontefract,6,Napoleons Casino Bradford Handicap (GBBPlus Race),2m1f,Class 4,Yielding,Apothic Red,2,5/1,6.0,,,,0,,,0
2026-08-05,UK,Pontefract,6,Napoleons Casino Bradford Handicap (GBBPlus Race),2m1f,Class 4,Yielding,She's On The Ball,11,11/2,6.5,Julian Pietropaolo,Kevin Thomas Coleman,,0,,,0
2026-08-05,UK,Pontefract,6,Napoleons Casino Bradford Handicap (GBBPlus Race),2m1f,Class 4,Yielding,Canon Law,11,5/2,3.5,,,,0,,,0
2026-08-05,UK,Pontefract,6,Napoleons Casino Bradford Handicap (GBBPlus Race),2m1f,Class 4,Yielding,Cascade Canyon,5,11/1,12.0,,,,0,,,0
2026-08-05,UK,Pontefract,6,Napoleons Casino Bradford Handicap (GBBPlus Race),2m1f,Class 4,Yielding,Ellens Bay,8,50/1,51.0,Rory Cleary,Brendan W Duke,,0,,,0
2026-08-05,UK,Pontefract,6,Napoleons Casino Bradford Handicap (GBBPlus Race),2m1f,Class 4,Yielding,Anightaway,12,11/1,12.0,,,,0,,,0
2026-08-05,UK,Pontefract,6,Napoleons Casino Bradford Handicap (GBBPlus Race),2m1f,Class 4,Yielding,Eastern Wind,5,12/1,13.0,,,,0,,,0
2026-08-05,UK,Pontefract,6,Napoleons Casino Bradford Handicap (GBBPlus Race),2m1f,Class 4,Yielding,Maxwell Smart,9,18/1,19.0,Jimmy Dalton,Sean Davis,,0,,,0
2026-08-05,UK,Yarmouth,1,Gold & Silver Exchange Amateur Jockeys' Handicap,6f,Class 6,Good To Firm,Luminous Warrior,1,7/2C,4.5,,,,0,,,0
2026-08-05,UK,Yarmouth,1,Gold & Silver Exchange Amateur Jockeys' Handicap,6f,Class 6,Good To Firm,So Grateful,4,7/2C,4.5,,,,0,,,0
2026-08-05,UK,Yarmouth,1,Gold & Silver Exchange Amateur Jockeys' Handicap,6f,Class 6,Good To Firm,Indy's Angel,6,4/1,5.0,Mr Fletcher Yarham,Dylan Cunha,,0,,,0
2026-08-05,UK,Yarmouth,2,British Stallion Studs EBF Maiden Fillies' Stakes (GBB Race),6f,Class 4,Good To Firm,Speed Of Sound,10,5/6F,1.8333333333333337,,,,0,,,0
2026-08-05,UK,Yarmouth,2,British Stallion Studs EBF Maiden Fillies' Stakes (GBB Race),6f,Class 4,Good To Firm,Pensando A Te,8,13/2,7.5,,,,0,,,0
2026-08-05,UK,Yarmouth,2,British Stallion Studs EBF Maiden Fillies' Stakes (GBB Race),6f,Class 4,Good To Firm,Minkaas,7,7/2,4.5,Saffie Osborne,Richard Spencer,,0,,,0
2026-08-05,UK,Yarmouth,3,Strawberry Fields Stud Nursery Handicap,5f,Class 4,Good To Firm,Beauty Box,2,17/2,9.5,,,,0,,,0
2026-08-05,UK,Yarmouth,3,Strawberry Fields Stud Nursery Handicap,5f,Class 4,Good To Firm,Dowman,5,2/1F,3.0,,,,0,,,0
2026-08-05,UK,Yarmouth,3,Strawberry Fields Stud Nursery Handicap,5f,Class 4,Good To Firm,Dubai Charm,1,11/4,3.75,Hector Crouch,James Tate,,0,,,0
2026-08-05,UK,Yarmouth,4,Origin Amenity Solutions Restricted Novice Stakes (For Horses In Bands C And D) (GBB Race),1m2f,Class 4,Good To Firm,Time Thief,4,9/4,3.25,,,,0,,,0
2026-08-05,UK,Yarmouth,4,Origin Amenity Solutions Restricted Novice Stakes (For Horses In Bands C And D) (GBB Race),1m2f,Class 4,Good To Firm,Liberate,1,8/13F,1.6153846153846154,,,,0,,,0
2026-08-05,UK,Yarmouth,4,Origin Amenity Solutions Restricted Novice Stakes (For Horses In Bands C And D) (GBB Race),1m2f,Class 4,Good To Firm,Angel Breeze,5,28/1,29.0,Neil Callan,Tom Clover,,0,,,0
2026-08-05,UK,Yarmouth,5,Brandfords Restaurant & Bars Handicap,1m6f,Class 6,Good To Firm,Urban Warrior,2,9/4,3.25,,,,0,,,0
2026-08-05,UK,Yarmouth,5,Brandfords Restaurant & Bars Handicap,1m6f,Class 6,Good To Firm,Le Rouge Chinois,1,9/2,5.5,,,,0,,,0
2026-08-05,UK,Yarmouth,5,Brandfords Restaurant & Bars Handicap,1m6f,Class 6,Good To Firm,Highland Harvey,3,6/4F,2.5,Marco Ghiani,Stuart Williams,,0,,,0
2026-08-05,UK,Yarmouth,6,Bet Central Classified Stakes,5f,Class 6,Good To Firm,Pure Passion,7,7/2,4.5,,,,0,,,0
2026-08-05,UK,Yarmouth,6,Bet Central Classified Stakes,5f,Class 6,Good To Firm,Shining Guest,8,12/1,13.0,,,,0,,,0
2026-08-05,UK,Yarmouth,6,Bet Central Classified Stakes,5f,Class 6,Good To Firm,Mayflower Rock,6,7/1,8.0,Chloe Lyons,Stuart Williams,,0,,,0
2026-08-05,UK,Yarmouth,6,Bet Central Classified Stakes,5f,Class 6,Good To Firm,Smart Uncle,7,4/1,5.0,,,,0,,,0
2026-08-05,UK,Yarmouth,6,Bet Central Classified Stakes,5f,Class 6,Good To Firm,Fil Dor,1,143/20,8.15,,,,0,,,0
2026-08-05,UK,Yarmouth,6,Bet Central Classified Stakes,5f,Class 6,Good To Firm,Roja Redemption,6,13/2,7.5,Jamie Bargary,Jack Fisher,,0,,,0
2026-08-06,UK,Brighton,1,JenningsBet In Bexhill On Sea Apprentice Classified Stakes,7f,Class 6,Good To Firm,Valadero,7,17/2,9.5,,,,0,,,0
2026-08-06,UK,Brighton,1,JenningsBet In Bexhill On Sea Apprentice Classified Stakes,7f,Class 6,Good To Firm,Spirited Dancer,6,9/2,5.5,,,,0,,,0
2026-08-06,UK,Brighton,1,JenningsBet In Bexhill On Sea Apprentice Classified Stakes,7f,Class 6,Good To Firm,River Wharfe,4,8/11F,1.7272727272727273,Liam Wright,Brian Toomey,,0,,,0
2026-08-06,UK,Brighton,2,"JenningsBet Ladies Day Restricted Novice Stakes (For horses In Bands B, C And D) (GBB Race)",7f,Class 4,Good To Firm,The Monkey King,5,,0.0,,,,0,,,0
2026-08-06,UK,Brighton,2,"JenningsBet Ladies Day Restricted Novice Stakes (For horses In Bands B, C And D) (GBB Race)",7f,Class 4,Good To Firm,Foscarini,2,3/1,4.0,,,,0,,,0
2026-08-06,UK,Brighton,2,"JenningsBet Ladies Day Restricted Novice Stakes (For horses In Bands B, C And D) (GBB Race)",7f,Class 4,Good To Firm,Regalism,3,5/2,3.5,Rhys Clutterbuck,Ralph Beckett,,0,,,0
2026-08-06,UK,Brighton,3,Jenningsbet In Hastings Handicap,1m,Class 6,Good To Firm,Gone Rogue,3,6/5F,2.2,,,,0,,,0
2026-08-06,UK,Brighton,3,Jenningsbet In Hastings Handicap,1m,Class 6,Good To Firm,Dandy G Boy,1,18/1,19.0,,,,0,,,0
2026-08-06,UK,Brighton,3,Jenningsbet In Hastings Handicap,1m,Class 6,Good To Firm,Boubyan,2,4/1,5.0,Tom Queally,Gary & Josh Moore,,0,,,0
2026-08-06,UK,Brighton,4,JenningsBet In Basingstoke Brighton Challenge Cup Handicap (The Brighton Challenge Cup) (GBBPlus),1m4f,Class 4,Good To Firm,Tai Hang Pegasus,6,9/2,5.5,,,,0,,,0
2026-08-06,UK,Brighton,4,JenningsBet In Basingstoke Brighton Challenge Cup Handicap (The Brighton Challenge Cup) (GBBPlus),1m4f,Class 4,Good To Firm,Nibras Gold,1,11/4,3.75,,,,0,,,0
2026-08-06,UK,Brighton,4,JenningsBet In Basingstoke Brighton Challenge Cup Handicap (The Brighton Challenge Cup) (GBBPlus),1m4f,Class 4,Good To Firm,Sarangpur,3,10/11F,1.9090909090909092,Paddy Bradley,Charlie Fellowes,,0,,,0
2026-08-06,UK,Brighton,5,JenningsBet Top Staff Classified Stakes,1m4f,Class 6,Good To Firm,Dream Of Ithaca,5,15/8,2.875,,,,0,,,0
2026-08-06,UK,Brighton,5,JenningsBet Top Staff Classified Stakes,1m4f,Class 6,Good To Firm,Foinix,3,11/10F,2.1,,,,0,,,0
2026-08-06,UK,Brighton,5,JenningsBet Top Staff Classified Stakes,1m4f,Class 6,Good To Firm,Dogged,2,15/2,8.5,Liam Wright,John Gallagher,,0,,,0
